time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-02-20T12:33:06.328Z,28.4625,142.6881,24.67,4.5,mb,,163,1.432,0.72,us,us600084p9,2020-02-27T09:56:54.040Z,"159km NNE of Chichi-shima, Japan",earthquake,10.7,6.8,0.14,15,reviewed,us,us
2020-02-20T12:32:55.750Z,37.3668333,-121.746,5.15,0.99,md,14,138,0.01919,0.08,nc,nc73343805,2020-02-20T23:34:02.897Z,"7km E of Alum Rock, CA",earthquake,0.99,0.82,0.207,14,reviewed,nc,nc
2020-02-20T12:31:33.670Z,34.6481667,-119.0186667,14,1.19,ml,28,47,0.1101,0.23,ci,ci39078071,2020-02-20T16:48:43.496Z,"21km SSW of Frazier Park, CA",earthquake,0.32,0.65,0.109,16,reviewed,ci,ci
2020-02-20T12:31:03.532Z,61.7481,-151.1257,74.4,1.5,ml,,,,0.44,ak,ak0202cjqjtx,2020-03-04T04:02:54.765Z,"57km W of Willow, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-02-20T12:27:00.540Z,58.4101667,-154.8215,4.96,-0.67,ml,5,160,0.02925,0.13,av,av70871549,2020-02-21T00:18:37.290Z,"108km NNW of Larsen Bay, Alaska",earthquake,1.1,1.07,0.1,3,reviewed,av,av
2020-02-20T12:16:10.050Z,47.5086666666667,-122.777166666667,16.46,1.15,ml,9,145,,0.15,uw,uw61575652,2020-02-20T17:32:36.410Z,"7km NNE of Belfair, Washington",earthquake,0.93,0.57,0.315452457668641,6,reviewed,uw,uw
2020-02-20T12:14:04.900Z,44.7371667,-110.7858333,5.87,2.06,ml,23,51,0.05951,0.17,uu,uu60360817,2020-02-20T17:38:22.500Z,"26km ENE of West Yellowstone, Montana",earthquake,0.32,0.89,0.21,4,reviewed,uu,uu
2020-02-20T12:13:59.156Z,54.5749,-161.0973,25.6,2.1,ml,,,,0.43,ak,ak0202cjmtbf,2020-03-04T04:03:25.666Z,"93km SSW of Sand Point, Alaska",earthquake,,5.5,,,reviewed,ak,ak
2020-02-20T12:09:18.270Z,37.5986667,-119.0155,1.2,0.24,md,8,189,0.01483,0.03,nc,nc73343800,2020-02-20T19:27:04.399Z,"5km SW of Mammoth Lakes, CA",earthquake,0.42,0.57,0.131,7,reviewed,nc,nc
2020-02-20T12:08:46.594Z,63.3783,-150.6285,8.2,1.1,ml,,,,0.77,ak,ak0202cjlpra,2020-03-04T04:02:54.062Z,"83km W of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-02-20T12:08:15.240Z,44.6723333,-110.0201667,12.86,0.66,md,8,105,0.09189,0.13,uu,uu60360812,2020-02-20T19:39:13.410Z,"68km ENE of Old Faithful Geyser, Wyoming",earthquake,0.54,0.97,0.28,6,reviewed,uu,uu
2020-02-20T11:55:35.770Z,33.2278333,-116.7413333,10.26,1.4,ml,54,20,0.01671,0.21,ci,ci39078055,2020-02-20T12:06:34.040Z,"2km SE of Lake Henshaw, CA",earthquake,0.22,0.41,0.182,26,automatic,ci,ci
2020-02-20T11:54:36.380Z,46.8936666666667,-121.761333333333,0.78,0.17,ml,5,281,,0.05,uw,uw61575647,2020-02-20T17:42:50.100Z,"32km NNW of Packwood, Washington",earthquake,0.75,1.17,0.148851490254399,5,reviewed,uw,uw
2020-02-20T11:53:00.170Z,33.8558333,-117.6608333,7.23,0.77,ml,29,56,0.04243,0.13,ci,ci39078047,2020-02-20T19:19:24.403Z,"9km W of Corona, CA",earthquake,0.19,0.41,0.143,8,reviewed,ci,ci
2020-02-20T11:52:34.680Z,19.2076664,-155.4498291,35.93,2.15,md,46,187,0.05767,0.11,hv,hv71391602,2020-02-20T11:55:55.150Z,"3km E of Pahala, Hawaii",earthquake,0.58,0.78,0.11,17,automatic,hv,hv
2020-02-20T11:52:11.208Z,-19.1407,-177.6071,582,4.2,mb,,139,4.347,0.76,us,us600084p8,2020-02-27T09:52:09.040Z,"202km NE of Ndoi Island, Fiji",earthquake,18.8,9,0.142,14,reviewed,us,us
2020-02-20T11:49:30.830Z,35.8538333,-117.681,5.12,0.47,ml,8,81,0.07776,0.17,ci,ci39078039,2020-02-20T14:49:18.350Z,"22km ESE of Little Lake, CA",earthquake,0.39,2.26,0.082,5,reviewed,ci,ci
2020-02-20T11:48:46.120Z,33.2256667,-116.7411667,10.55,1.59,ml,61,23,0.01798,0.22,ci,ci39078031,2020-02-20T14:49:51.020Z,"3km SE of Lake Henshaw, CA",earthquake,0.22,0.4,0.168,26,reviewed,ci,ci
2020-02-20T11:47:50.750Z,58.3716667,-154.7563333,5.53,-0.41,ml,4,205,0.02628,0.16,av,av70871534,2020-02-21T00:07:00.560Z,"103km NNW of Larsen Bay, Alaska",earthquake,1.46,0.74,0.292,4,reviewed,av,av
2020-02-20T11:47:15.110Z,33.2666667,-116.3321667,13.55,0.66,ml,33,122,0.06668,0.19,ci,ci39078023,2020-02-20T16:03:48.720Z,"4km ENE of Borrego Springs, CA",earthquake,0.31,0.53,0.131,7,reviewed,ci,ci
2020-02-20T11:45:29.110Z,35.8276667,-117.6551667,6.74,0.77,ml,11,83,0.04835,0.14,ci,ci39078015,2020-02-20T11:49:12.139Z,"23km N of Ridgecrest, CA",earthquake,0.37,1.04,0.165,9,automatic,ci,ci
2020-02-20T11:45:04.680Z,17.9181,-66.828,13,2.08,md,6,230,0.0766,0.13,pr,pr2020051013,2020-02-20T11:59:50.443Z,"8km S of Indios, Puerto Rico",earthquake,1.13,0.44,0.13,5,reviewed,pr,pr
2020-02-20T11:44:49.180Z,33.4916667,-116.7943333,4.57,1.08,ml,46,32,0.02125,0.2,ci,ci39078007,2020-02-20T11:48:32.301Z,"8km NE of Aguanga, CA",earthquake,0.21,0.54,0.134,26,automatic,ci,ci
2020-02-20T11:40:40.180Z,37.6388333,-119.026,0.41,0.29,md,10,77,0.00675,0.03,nc,nc73343790,2020-02-20T19:21:04.365Z,"4km W of Mammoth Lakes, CA",earthquake,0.26,0.63,0.332,9,reviewed,nc,nc
2020-02-20T11:37:12.730Z,52.0688333,-176.1136667,-0.17,-0.14,ml,4,177,0.02482,0.06,av,av70871544,2020-02-21T00:13:04.330Z,"42km ENE of Adak, Alaska",earthquake,0.53,0.4,0.466,4,reviewed,av,av
2020-02-20T11:33:12.130Z,33.7381667,-116.7701667,16.53,0.22,ml,9,217,0.05388,0.16,ci,ci39077999,2020-02-20T11:36:52.239Z,"5km W of Idyllwild, CA",earthquake,2.13,0.91,0.213,3,automatic,ci,ci
2020-02-20T11:26:23.990Z,60.347,-152.6333333,11.62,0.12,ml,5,323,0.101,0.07,av,av70871539,2020-02-21T00:09:32.560Z,"16km SSE of Redoubt Volcano, Alaska",earthquake,0.92,0.8,0.157,5,reviewed,av,av
2020-02-20T11:24:10.210Z,17.8346,-66.8716,7,2.37,md,6,258,0.1407,0.08,pr,pr2020051018,2020-02-20T17:18:18.232Z,"15km SSE of Guanica, Puerto Rico",earthquake,0.7,0.3,0.18,2,reviewed,pr,pr
2020-02-20T11:22:40.540Z,32.9245,-116.2696667,14.28,1.28,ml,12,130,0.04129,0.14,ci,ci39077991,2020-02-20T11:26:17.091Z,"27km ENE of Pine Valley, CA",earthquake,0.34,0.9,0.351,10,automatic,ci,ci
2020-02-20T11:20:56.682Z,39.9908,-119.5869,10.9,0.8,ml,9,182.78,0.189,0.1294,nn,nn00717474,2020-02-20T18:10:00.587Z,"39km NNE of Spanish Springs, Nevada",earthquake,,3.7,0.46,5,reviewed,nn,nn
2020-02-20T11:14:46.160Z,38.8398333,-122.8763333,2.37,0.5,md,27,107,0.005788,0.03,nc,nc73343785,2020-02-24T18:42:03.113Z,"12km NW of The Geysers, CA",earthquake,0.24,0.35,,1,reviewed,nc,nc
2020-02-20T11:12:14.535Z,68.577,-148.5107,2,1.1,ml,,,,0.83,ak,ak0202cj12jx,2020-03-04T04:03:24.938Z,"132km WNW of Arctic Village, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2020-02-20T11:01:00.574Z,59.3797,-152.9354,77.9,1.9,ml,,,,0.26,ak,ak0202ciyolu,2020-03-04T04:02:53.344Z,"76km SW of Anchor Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-02-20T10:56:07.130Z,36.294,-119.9906667,21.25,1.92,md,33,241,0.1103,0.17,nc,nc73343780,2020-02-21T01:35:02.654Z,"8km WNW of Lemoore Station, CA",earthquake,0.99,0.57,0.195,12,reviewed,nc,nc
2020-02-20T10:50:13.196Z,21.6825,143.0679,299.6,4.1,mb,,72,5.449,0.61,us,us600084p7,2020-02-27T09:42:16.040Z,"228km NW of Farallon de Pajaros, Northern Mariana Islands",earthquake,11.5,7,0.081,42,reviewed,us,us
2020-02-20T10:46:19.560Z,17.9438,-66.8216,13,2.26,md,6,219,0.0656,0.08,pr,pr2020051015,2020-02-20T15:28:00.615Z,"5km S of Indios, Puerto Rico",earthquake,0.8,0.27,0,3,reviewed,pr,pr
2020-02-20T10:46:10.490Z,35.9321667,-117.7026667,4.18,0.86,ml,11,102,0.04524,0.1,ci,ci39077983,2020-02-20T10:49:50.498Z,"18km E of Little Lake, CA",earthquake,0.25,0.62,0.092,10,automatic,ci,ci
2020-02-20T10:45:54.420Z,34.1015,-116.9268333,5.21,2.2,ml,102,31,0.01092,0.15,ci,ci39077975,2020-02-20T17:53:24.460Z,"13km NE of Yucaipa, CA",earthquake,0.1,0.28,0.149,108,reviewed,ci,ci
2020-02-20T10:35:35.990Z,47.7331666666667,-120.262833333333,-0.48,1.08,ml,9,72,,0.04,uw,uw61575642,2020-02-20T17:53:22.720Z,"7km NNW of Entiat, Washington",earthquake,0.21,8.82,0.0738049945657865,4,reviewed,uw,uw
2020-02-20T10:33:16.010Z,38.8071671,-122.8180008,3.12,0.55,md,12,77,0.008896,0.02,nc,nc73343770,2020-02-20T10:57:04.192Z,"6km WNW of The Geysers, CA",earthquake,0.46,0.79,,1,automatic,nc,nc
2020-02-20T10:33:07.080Z,58.1726667,-155.3553333,0.64,-0.29,ml,5,238,0.04013,0.08,av,av70871529,2020-02-21T00:03:58.630Z,"95km SE of King Salmon, Alaska",earthquake,0.63,1.31,0.187,5,reviewed,av,av
2020-02-20T10:31:28.300Z,38.8079987,-122.8001633,1.45,0.54,md,8,91,0.003797,0.02,nc,nc73343765,2020-02-20T12:25:03.751Z,"5km NW of The Geysers, CA",earthquake,0.44,0.64,,1,automatic,nc,nc
2020-02-20T10:24:35.240Z,35.9021667,-117.6878333,2.57,0.73,ml,9,81,0.05483,0.1,ci,ci39077967,2020-02-20T10:28:12.322Z,"20km E of Little Lake, CA",earthquake,0.29,0.47,0.173,7,automatic,ci,ci
2020-02-20T10:11:20.363Z,59.4884,-153.0136,71,2,ml,,,,0.53,ak,ak0202ciffnp,2020-03-04T04:02:52.441Z,"74km WSW of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-02-20T09:54:07.045Z,5.6229,125.5728,201.04,5.4,mww,,43,1.437,1.03,us,us70007th0,2020-02-21T09:56:20.135Z,"13km SE of Kalbay, Philippines",earthquake,7.9,6.3,0.08,15,reviewed,us,us
2020-02-20T09:52:18.490Z,58.3611667,-154.828,3.15,-0.15,ml,6,194,0.02603,0.09,av,av70871519,2020-02-21T00:00:56.800Z,"104km NNW of Larsen Bay, Alaska",earthquake,1.89,0.51,0.171,6,reviewed,av,av
2020-02-20T09:50:09.108Z,63.2846,-144.9326,9.5,0.9,ml,,,,0.71,ak,ak0202ci2c2x,2020-03-04T04:02:51.624Z,"67km SSE of Deltana, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-02-20T09:49:12.240Z,58.1795,-155.366,2.02,-0.01,ml,5,233,0.03659,0.09,av,av70871514,2020-02-20T23:58:24.900Z,"94km SE of King Salmon, Alaska",earthquake,0.95,0.39,0.105,5,reviewed,av,av
2020-02-20T09:49:08.060Z,33.513,-116.5523333,11.36,0.69,ml,25,71,0.04549,0.16,ci,ci39077951,2020-02-20T14:50:36.232Z,"12km ESE of Anza, CA",earthquake,0.24,0.44,0.158,18,reviewed,ci,ci
2020-02-20T09:47:29.190Z,34.95883333,-97.71183333,7.81,2.07,ml,74,48,0.1025798703,0.27,ok,ok2020docn,2020-02-20T14:18:16.681Z,"17km NW of Lindsay, Oklahoma",earthquake,,0.6,0.23,25,reviewed,ok,ok
2020-02-20T09:44:38.704Z,63.2906,-144.9224,12.6,1.2,ml,,,,0.73,ak,ak0202ci141m,2020-03-04T04:02:50.841Z,"66km SSE of Deltana, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-02-20T09:32:52.240Z,64.9411,-149.0511,26.8,3.3,ml,,,,0.73,ak,ak0202chykke,2020-03-04T04:04:07.101Z,"39km N of North Nenana, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-02-20T09:32:28.870Z,33.5985,-116.8058333,4.92,-0.11,ml,15,83,0.03516,0.08,ci,ci39077943,2020-02-20T16:00:22.349Z,"13km WNW of Anza, CA",earthquake,0.21,0.62,0.016,3,reviewed,ci,ci
2020-02-20T09:19:38.590Z,35.8328333,-117.6713333,3.35,1.31,ml,23,58,0.06237,0.19,ci,ci39077935,2020-02-20T09:30:49.110Z,"24km N of Ridgecrest, CA",earthquake,0.27,0.93,0.22,20,automatic,ci,ci
2020-02-20T09:18:16.974Z,61.6411,-150.6136,13.1,1.1,ml,,,,0.62,ak,ak0202chvhs0,2020-03-04T04:02:48.980Z,"32km WSW of Willow, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-02-20T09:14:43.750Z,18.0208,-66.7903,15,2.97,md,10,160,0.1,0.09,pr,pr2020051012,2020-02-20T09:33:19.414Z,"0km NE of Guayanilla, Puerto Rico",earthquake,0.6,0.96,0.14,5,reviewed,pr,pr
2020-02-20T09:12:37.893Z,54.7394,-162.0783,56.3,2.2,ml,,,,0.29,ak,ak0202chu9go,2020-03-04T04:02:48.171Z,"64km SE of Cold Bay, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2020-02-20T09:07:38.815Z,65.2802,-167.0803,19.2,3.3,ml,,,,0.54,ak,ak0202cht6mx,2020-03-04T04:03:24.233Z,"98km ESE of Little Diomede Island, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-02-20T09:03:31.720Z,38.9655,-122.434,-0.57,0.9,md,9,236,0.08691,0.14,nc,nc73343750,2020-02-21T00:06:03.111Z,"16km ENE of Lower Lake, CA",earthquake,1.55,2.4,0.116,5,reviewed,nc,nc
2020-02-20T08:57:49.460Z,33.4876671,-116.4906693,12.27,1.15,ml,46,33,0.06494,0.25,ci,ci39077927,2020-02-20T09:01:30.216Z,"18km ESE of Anza, CA",earthquake,0.3,0.6,0.145,12,automatic,ci,ci
2020-02-20T08:57:08.700Z,33.4911667,-116.4866667,13.94,0.79,ml,28,62,0.06024,0.23,ci,ci39077919,2020-02-20T09:00:56.455Z,"19km ESE of Anza, CA",earthquake,0.32,0.63,0.154,22,automatic,ci,ci
2020-02-20T08:53:20.270Z,35.627,-117.4735,8.88,3.18,ml,46,65,0.04145,0.14,ci,ci39077911,2020-03-05T13:09:38.040Z,"17km SSW of Searles Valley, CA",earthquake,0.13,0.35,0.159,281,reviewed,ci,ci
2020-02-20T08:51:20.210Z,14.5016,147.0138,10,4.6,mb,,123,1.393,0.83,us,us600084p5,2020-03-05T13:08:27.040Z,"156km ESE of Saipan, Northern Mariana Islands",earthquake,5.6,1.9,0.125,19,reviewed,us,us
2020-02-20T08:47:08.380Z,38.8238335,-122.7785034,1.86,1.15,md,23,47,0.009431,0.02,nc,nc73343735,2020-02-20T10:48:03.123Z,"5km W of Cobb, CA",earthquake,0.21,0.38,0.18,4,automatic,nc,nc
2020-02-20T08:40:11.217Z,51.8453,-177.7659,7.1,1.7,ml,,,,0.54,ak,ak0202cherj3,2020-03-04T04:02:47.485Z,"26km E of Tanaga Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-02-20T08:34:45.900Z,17.9361,-66.8473,9,2.91,md,9,221,0.0504,0.11,pr,pr2020051011,2020-02-20T09:01:37.856Z,"6km SE of Maria Antonia, Puerto Rico",earthquake,0.77,0.43,0.31,7,reviewed,pr,pr
2020-02-20T08:33:33.610Z,33.4978333,-116.784,5.76,0.48,ml,22,45,0.01992,0.13,ci,ci39077903,2020-02-20T14:51:17.018Z,"10km NE of Aguanga, CA",earthquake,0.21,0.81,0.082,14,reviewed,ci,ci
2020-02-20T08:29:53.240Z,17.9176,-66.6606,7,3.43,md,11,209,0.1365,0.25,pr,pr2020051010,2020-02-20T15:07:25.782Z,"11km SSE of Tallaboa, Puerto Rico",earthquake,0.89,0.58,0.06,5,reviewed,pr,pr
2020-02-20T08:27:35.630Z,38.8398323,-122.876503,2.11,0.59,md,17,159,0.005661,0.02,nc,nc73343730,2020-02-20T10:21:05.962Z,"12km NW of The Geysers, CA",earthquake,0.4,0.49,,3,automatic,nc,nc
2020-02-20T08:26:00.099Z,39.6049,-120.0072,5.2,0.5,ml,8,90.33,0.036,0.0791,nn,nn00717473,2020-02-20T18:03:48.217Z,"8km SSW of Cold Springs, Nevada",earthquake,,1.6,0.25,4,reviewed,nn,nn
2020-02-20T08:24:15.870Z,44.0156667,-113.859,3.93,0.9,ml,6,158,0.443,0.28,mb,mb80382509,2020-02-20T17:38:14.990Z,"53km NE of Sun Valley, Idaho",earthquake,3.12,9.22,0.302,5,reviewed,mb,mb
2020-02-20T08:23:30.000Z,38.8310013,-122.8103333,2.28,0.56,md,8,113,0.007598,0,nc,nc73343725,2020-02-20T08:44:02.363Z,"8km NW of The Geysers, CA",earthquake,0.49,1.37,,1,automatic,nc,nc
2020-02-20T08:16:26.020Z,19.2306671,-155.4036713,32.47,2.25,md,50,139,0.008958,0.12,hv,hv71391422,2020-02-20T08:19:44.850Z,"8km ENE of Pahala, Hawaii",earthquake,0.46,0.66,0.1,13,automatic,hv,hv
2020-02-20T08:16:24.370Z,37.6375,-119.0256667,0.61,0.38,md,18,61,0.00608,0.04,nc,nc73343715,2020-02-20T18:40:05.110Z,"4km W of Mammoth Lakes, CA",earthquake,0.19,0.32,0.292,15,reviewed,nc,nc
2020-02-20T08:16:02.430Z,37.6388333,-119.026,0.53,0.29,md,10,78,0.00675,0.03,nc,nc73343710,2020-02-20T19:09:03.290Z,"4km W of Mammoth Lakes, CA",earthquake,0.2,0.59,0.393,9,reviewed,nc,nc
2020-02-20T08:14:58.787Z,65.2426,-167.9121,13.3,1.7,ml,,,,0.63,ak,ak0202ch9al2,2020-03-04T04:03:23.578Z,"71km SE of Little Diomede Island, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2020-02-20T08:13:19.337Z,38.1295,-118.3731,4.1,1.7,ml,11,59.06,0.16,0.1926,nn,nn00717459,2020-02-20T17:57:35.753Z,"49km SSE of Hawthorne, Nevada",earthquake,,2.4,0.27,8,reviewed,nn,nn
2020-02-20T08:12:33.780Z,35.9055,-117.7371667,9.67,0.42,ml,7,110,0.07867,0.06,ci,ci39077895,2020-02-20T14:51:32.018Z,"16km ESE of Little Lake, CA",earthquake,0.25,0.9,0.258,4,reviewed,ci,ci
2020-02-20T08:11:29.830Z,37.61,-118.9271667,0.81,0.2,md,8,191,0.00967,0.05,nc,nc73343700,2020-02-20T19:03:04.254Z,"6km ESE of Mammoth Lakes, CA",earthquake,1.54,0.72,0.248,7,reviewed,nc,nc
2020-02-20T08:11:19.990Z,34.0725,-119.2863333,21.31,1.45,ml,25,172,0.121,0.21,ci,ci39077887,2020-02-20T16:24:49.991Z,"12km SW of Port Hueneme, CA",earthquake,0.52,0.77,0.153,22,reviewed,ci,ci
2020-02-20T08:10:31.610Z,37.5978333,-118.9173333,2.39,0.16,md,11,182,0.01434,0.03,nc,nc73343695,2020-02-20T18:45:05.147Z,"7km SE of Mammoth Lakes, CA",earthquake,0.95,0.41,0.145,10,reviewed,nc,nc
2020-02-20T08:02:53.510Z,52.0613333,-176.1076667,-0.24,-0.04,ml,4,146,0.02503,0.11,av,av70871509,2020-02-20T23:55:22.990Z,"42km ENE of Adak, Alaska",earthquake,0.3,0.22,0.333,4,reviewed,av,av
2020-02-20T08:01:42.070Z,35.6195,-117.4666667,6.69,0.92,ml,16,110,0.03313,0.16,ci,ci39077879,2020-02-20T14:52:57.720Z,"17km SSW of Searles Valley, CA",earthquake,0.42,0.67,0.199,9,reviewed,ci,ci
2020-02-20T07:53:35.820Z,37.3623333,-121.7235,6.45,0.92,md,18,51,0.03765,0.06,nc,nc73343690,2020-02-21T00:30:03.247Z,"9km E of Alum Rock, CA",earthquake,0.25,0.36,0.328,15,reviewed,nc,nc
2020-02-20T07:50:15.300Z,33.5191667,-116.4521667,10.69,0.5,ml,12,69,0.07614,0.19,ci,ci39077871,2020-02-20T07:54:00.169Z,"21km SW of La Quinta, CA",earthquake,0.77,1.23,0.168,6,automatic,ci,ci
2020-02-20T07:47:09.920Z,34.2521667,-119.5013333,10.36,1.77,ml,28,129,0.1472,0.24,ci,ci39077863,2020-02-20T16:44:36.106Z,"16km S of Carpinteria, CA",earthquake,0.5,0.77,0.128,30,reviewed,ci,ci
2020-02-20T07:46:37.395Z,63.3612,-149.9833,2,2.2,ml,,,,0.52,ak,ak0202cguo8m,2020-03-04T04:02:46.608Z,"51km W of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-02-20T07:41:20.616Z,-56.5826,-27.4604,178.55,4.6,mb,,80,5.632,0.32,us,us600084pa,2020-03-05T13:03:47.040Z,"20km NW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,12,5.8,0.105,27,reviewed,us,us
2020-02-20T07:38:49.640Z,44.4635,-114.9371667,1.36,1.44,ml,7,125,0.977,0.27,mb,mb80382504,2020-02-20T17:34:10.060Z,"56km W of Challis, Idaho",earthquake,0.77,4.3,0.127,6,reviewed,mb,mb
2020-02-20T07:30:36.880Z,17.9285,-66.8435,13,2.49,md,10,214,0.0587,0.23,pr,pr2020051009,2020-02-20T15:33:12.111Z,"7km SSW of Indios, Puerto Rico",earthquake,1.4,0.55,0.49,7,reviewed,pr,pr
2020-02-20T07:22:20.270Z,46.1946666666667,-122.1885,-1.9,-0.41,mh,3,322,,0.46,uw,uw61575627,2020-02-20T17:58:25.020Z,"37km NNE of Amboy, Washington",earthquake,2.71,38.82,,0,reviewed,uw,uw
2020-02-20T07:14:19.540Z,35.931,-117.7055,2.81,1,ml,17,63,0.0478,0.15,ci,ci39077855,2020-02-20T07:18:03.920Z,"18km E of Little Lake, CA",earthquake,0.31,1.16,0.102,14,automatic,ci,ci
2020-02-20T07:12:30.950Z,35.93,-117.7061667,2.69,2.76,ml,31,53,0.04867,0.14,ci,ci39077847,2020-03-05T12:59:39.040Z,"18km E of Little Lake, CA",earthquake,0.16,0.38,0.121,25,automatic,ci,ci
2020-02-20T07:00:10.630Z,33.6693333,-116.7126667,15.81,0.27,ml,20,91,0.03242,0.09,ci,ci39077839,2020-02-20T15:54:19.240Z,"8km S of Idyllwild, CA",earthquake,0.23,0.35,0.153,5,reviewed,ci,ci
2020-02-20T06:42:24.789Z,-54.5866,5.4435,10,5,mb,,73,17.521,0.4,us,us70007tf6,2020-02-20T07:13:30.040Z,"136km E of Bouvet Island, Bouvet Island",earthquake,14.1,1.9,0.113,25,reviewed,us,us
2020-02-20T06:39:38.090Z,19.1843338,-155.4640045,33.41,1.71,md,36,200,0.07177,0.14,hv,hv71391357,2020-02-20T06:42:54.390Z,"2km SE of Pahala, Hawaii",earthquake,0.84,0.96,0.1,3,automatic,hv,hv
2020-02-20T06:38:16.300Z,38.7841667,-122.4453333,9.53,2.11,md,63,129,0.02165,0.15,nc,nc73343665,2020-02-21T04:22:02.732Z,"10km ESE of Hidden Valley Lake, CA",earthquake,0.17,0.33,0.169,27,reviewed,nc,nc
2020-02-20T06:35:56.050Z,35.8943329,-117.7034988,8.19,1,ml,14,69,0.06868,0.05,ci,ci39077831,2020-02-20T06:39:42.204Z,"19km ESE of Little Lake, CA",earthquake,0.37,1.69,0.175,5,automatic,ci,ci
2020-02-20T06:35:32.173Z,-34.3928,-179.1416,10,5.1,mww,,81,5.244,1.13,us,us70007tf0,2020-02-20T06:55:11.040Z,"South of the Kermadec Islands",earthquake,11.3,1.9,0.078,16,reviewed,us,us
2020-02-20T06:30:21.300Z,35.8988333,-117.6968333,8.81,0.64,ml,9,86,0.0618,0.11,ci,ci39077823,2020-02-20T06:34:05.137Z,"19km ESE of Little Lake, CA",earthquake,0.3,0.82,0.143,8,automatic,ci,ci
2020-02-20T06:26:29.940Z,38.8206673,-122.7941666,2.28,0.78,md,20,53,0.01271,0.03,nc,nc73343660,2020-02-20T06:48:02.648Z,"6km NW of The Geysers, CA",earthquake,0.24,0.49,0.08,3,automatic,nc,nc
2020-02-20T06:21:01.775Z,38.3525,-115.8325,3.9,1.4,ml,10,227.63,0.194,0.13,nn,nn00717453,2020-02-20T17:42:03.398Z,"50km ENE of Warm Springs, Nevada",earthquake,,3.7,0.2,6,reviewed,nn,nn
2020-02-20T06:06:19.190Z,35.9793333,-120.5346667,1.37,0.04,md,16,90,0.01659,0.05,nc,nc73343655,2020-02-24T18:12:03.669Z,"13km NW of Parkfield, CA",earthquake,0.19,0.39,0.232,3,reviewed,nc,nc
2020-02-20T06:04:00.670Z,40.4585,-125.6308333,12.26,3.32,ml,47,260,0.9869,0.27,nc,nc73343650,2020-02-21T01:50:02.754Z,"115km W of Petrolia, CA",earthquake,2.67,4.38,0.255,35,reviewed,nc,nc
2020-02-20T06:01:18.800Z,17.8231,-66.886,11,2.63,md,8,261,0.1521,0.15,pr,pr2020051008,2020-02-20T06:20:27.272Z,"16km S of Guanica, Puerto Rico",earthquake,1.04,0.65,0.3,6,reviewed,pr,pr
2020-02-20T05:58:14.530Z,52.0575,-176.1095,-1.8,0.38,ml,4,135,0.02319,0.2,av,av70871494,2020-02-20T23:44:16.990Z,"42km ENE of Adak, Alaska",earthquake,0.39,2.04,0.297,4,reviewed,av,av
2020-02-20T05:58:05.420Z,52.0423333,-176.1143333,-1.65,-0.27,ml,4,135,0.02362,0.18,av,av70871499,2020-02-20T23:45:18.240Z,"41km ENE of Adak, Alaska",earthquake,0.4,1.99,0.222,4,reviewed,av,av
2020-02-20T05:53:58.550Z,52.0621667,-176.114,3.58,1.51,ml,6,98,0.02155,0.19,av,av62137546,2020-02-20T23:41:49.210Z,"42km ENE of Adak, Alaska",earthquake,0.52,1.06,0.259,6,reviewed,av,av
2020-02-20T05:46:23.320Z,36.058,-117.8553333,2.06,0.71,ml,16,119,0.05765,0.13,ci,ci37434941,2020-02-20T19:42:50.520Z,"8km E of Coso Junction, CA",earthquake,0.18,0.2,0.099,7,reviewed,ci,ci
2020-02-20T05:46:07.160Z,35.907,-117.72,6.71,-0.16,ml,8,97,0.0697,0.05,ci,ci39077815,2020-02-20T19:44:07.268Z,"17km E of Little Lake, CA",earthquake,0.21,0.77,0.088,2,reviewed,ci,ci
2020-02-20T05:44:59.350Z,45.8666667,-111.3726667,-0.68,1.35,ml,19,86,0.305,0.15,mb,mb80382434,2020-02-20T15:33:02.310Z,"3km WNW of Manhattan, Montana",earthquake,0.33,3.07,0.123,7,reviewed,mb,mb
2020-02-20T05:36:40.259Z,34.96783333,-97.70583333,7.26,1.98,ml,86,40,0.1025798703,0.29,ok,ok2020dnug,2020-02-20T14:26:45.049Z,"17km NNW of Lindsay, Oklahoma",earthquake,,0.6,0.19,33,reviewed,ok,ok
